#Datasets	MeganServer::ERR1883438_S0_L001_R1_000.fastq.merged.prefixed.hg19unmapped	MeganServer::SRR1930145_S0_L000_R1_000.fastq.merged.prefixed.hg19unmapped	MeganServer::SRR1930121_S0_L000_R1_000.fastq.merged.prefixed.hg19unmapped	MeganServer::SRR062298_S0_L000_R1_000.fastq.merged.prefixed.hg19unmapped	MeganServer::ARS001.A0101.SG1.2_S0_L003_R1_001.fastq.combined.fq.prefixed.extractunmapped.bam	MeganServer::SRR1761705_S0_L000_R1_000.fastq.merged.prefixed.hg19unmapped	MeganServer::ARS011.A0101.SG1.2_S0_L003_R1_001.fastq.combined.fq.prefixed.extractunmapped.bam	MeganServer::ERR1883424_S0_L001_R1_000.fastq.merged.prefixed.hg19unmapped	MeganServer::SRR061320_S0_L000_R1_000.fastq.merged.prefixed.hg19unmapped	MeganServer::SRR061365_S0_L000_R1_000.fastq.merged.prefixed.hg19unmapped	MeganServer::SRR513165_S0_L000_R1_000.fastq.merged.prefixed.hg19unmapped	MeganServer::ERR1883421_S0_L001_R1_000.fastq.merged.prefixed.hg19unmapped	MeganServer::SRR1633008_S0_L000_R1_000.fastq.merged.prefixed.hg19unmapped	MeganServer::SRR1761698_S0_L000_R1_000.fastq.merged.prefixed.hg19unmapped	MeganServer::SRR3189416_S0_L000_R1_000.fastq.merged.prefixed.hg19unmapped	MeganServer::SRR1631064_S0_L000_R1_000.fastq.merged.prefixed.hg19unmapped	MeganServer::SRR1631061_S0_L000_R1_000.fastq.merged.prefixed.hg19unmapped	MeganServer::SRR1929408_S0_L000_R1_000.fastq.merged.prefixed.hg19unmapped	MeganServer::ARS012.A0101.SG1.2_S0_L003_R1_001.fastq.combined.fq.prefixed.extractunmapped.bam	MeganServer::SRR1761677_S0_L000_R1_000.fastq.merged.prefixed.hg19unmapped	MeganServer::SRR512767_S0_L000_R1_000.fastq.merged.prefixed.hg19unmapped	MeganServer::SRR060358_S0_L000_R1_000.fastq.merged.prefixed.hg19unmapped	MeganServer::ERR1883418_S0_L001_R1_000.fastq.merged.prefixed.hg19unmapped	MeganServer::SRR1761710_S0_L000_R1_000.fastq.merged.prefixed.hg19unmapped	MeganServer::SRR063517_S0_L000_R1_000.fastq.merged.prefixed.hg19unmapped	MeganServer::SRR061192_S0_L000_R1_000.fastq.merged.prefixed.hg19unmapped	MeganServer::SRR3189418_S0_L000_R1_000.fastq.merged.prefixed.hg19unmapped	MeganServer::SRR514306_S0_L000_R1_000.fastq.merged.prefixed.hg19unmapped	MeganServer::SRR1930123_S0_L000_R1_000.fastq.merged.prefixed.hg19unmapped	MeganServer::SRR1930141_S0_L000_R1_000.fastq.merged.prefixed.hg19unmapped	MeganServer::SRR059455_S0_L000_R1_000.fastq.merged.prefixed.hg19unmapped	MeganServer::SRR514329_S0_L000_R1_000.fastq.merged.prefixed.hg19unmapped	MeganServer::ARS017.A0101.SG1.2_S0_L003_R1_001.fastq.combined.fq.prefixed.extractunmapped.bam	MeganServer::SRR059389_S0_L000_R1_000.fastq.merged.prefixed.hg19unmapped	MeganServer::SRR514239_S0_L000_R1_000.fastq.merged.prefixed.hg19unmapped	MeganServer::SRR061562_S0_L000_R1_000.fastq.merged.prefixed.hg19unmapped	MeganServer::SRR062083_S0_L000_R1_000.fastq.merged.prefixed.hg19unmapped	MeganServer::ERR1883419_S0_L001_R1_000.fastq.merged.prefixed.hg19unmapped	MeganServer::ERR1883422_S0_L001_R1_000.fastq.merged.prefixed.hg19unmapped	MeganServer::SRR1804823_S0_L000_R1_000.fastq.merged.prefixed.hg19unmapped	MeganServer::ARS004.A0101.SG1.2_S0_L003_R1_001.fastq.combined.fq.prefixed.extractunmapped.bam	MeganServer::SRR1631063_S0_L000_R1_000.fastq.merged.prefixed.hg19unmapped	MeganServer::SRR514202_S0_L000_R1_000.fastq.merged.prefixed.hg19unmapped	MeganServer::SRR3189411_S0_L000_R1_000.fastq.merged.prefixed.hg19unmapped	MeganServer::SRR059917_S0_L000_R1_000.fastq.merged.prefixed.hg19unmapped	MeganServer::ERR1883430_S0_L001_R1_000.fastq.merged.prefixed.hg19unmapped	MeganServer::SRR1761682_S0_L000_R1_000.fastq.merged.prefixed.hg19unmapped	MeganServer::ERR1883423_S0_L001_R1_000.fastq.merged.prefixed.hg19unmapped	MeganServer::SRR513768_S0_L000_R1_000.fastq.merged.prefixed.hg19unmapped	MeganServer::SRR1804664_S0_L000_R1_000.fastq.merged.prefixed.hg19unmapped	MeganServer::SRR1631060_S0_L000_R1_000.fastq.merged.prefixed.hg19unmapped	MeganServer::SRR062299_S0_L000_R1_000.fastq.merged.prefixed.hg19unmapped	MeganServer::ERR1883420_S0_L001_R1_000.fastq.merged.prefixed.hg19unmapped	MeganServer::SRR513828_S0_L000_R1_000.fastq.merged.prefixed.hg19unmapped	MeganServer::ERR1883436_S0_L001_R1_000.fastq.merged.prefixed.hg19unmapped	MeganServer::ARS015.A0101.SG1.2_S0_L003_R1_001.fastq.combined.fq.prefixed.extractunmapped.bam	MeganServer::ARS005.A0101.SG1.2_S0_L003_R1_001.fastq.combined.fq.prefixed.extractunmapped.bam	MeganServer::SRR1761692_S0_L000_R1_000.fastq.merged.prefixed.hg19unmapped	MeganServer::ARS020.A0101.SG1.2_S0_L003_R1_001.fastq.combined.fq.prefixed.extractunmapped.bam	MeganServer::SRR3184100_S0_L000_R1_000.fastq.merged.prefixed.hg19unmapped	MeganServer::SRR061294_S0_L000_R1_000.fastq.merged.prefixed.hg19unmapped	MeganServer::ARS013.A0101.SG1.2_S0_L003_R1_001.fastq.combined.fq.prefixed.extractunmapped.bam	MeganServer::SRR1761697_S0_L000_R1_000.fastq.merged.prefixed.hg19unmapped	MeganServer::SRR1761688_S0_L000_R1_000.fastq.merged.prefixed.hg19unmapped	MeganServer::SRR059425_S0_L000_R1_000.fastq.merged.prefixed.hg19unmapped	MeganServer::SRR513775_S0_L000_R1_000.fastq.merged.prefixed.hg19unmapped	MeganServer::ARS010.A0101.SG1.2_S0_L003_R1_001.fastq.combined.fq.prefixed.extractunmapped.bam	MeganServer::SRR1761718_S0_L000_R1_000.fastq.merged.prefixed.hg19unmapped	MeganServer::SRR1761721_S0_L000_R1_000.fastq.merged.prefixed.hg19unmapped	MeganServer::SRR3184876_S0_L000_R1_000.fastq.merged.prefixed.hg19unmapped
"Rhodovibrio"	162.0	0.0	0.0	0.0	437.0	0.0	225.0	164.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	296.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	327.0	0.0	0.0	0.0	0.0	259.0	0.0	0.0	0.0
"Telmatospirillum"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	136.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	262.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Thalassobaculum"	523.0	0.0	0.0	0.0	1058.0	0.0	499.0	398.0	0.0	0.0	0.0	228.0	0.0	0.0	0.0	0.0	0.0	0.0	570.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1470.0	0.0	0.0	0.0	0.0	0.0	222.0	0.0	923.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1169.0	546.0	0.0	646.0	0.0	0.0	703.0	0.0	0.0	0.0	0.0	632.0	0.0	0.0	0.0
"Tistlia"	1004.0	0.0	0.0	0.0	2637.0	0.0	1246.0	937.0	0.0	0.0	0.0	384.0	0.0	0.0	0.0	0.0	0.0	0.0	1431.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3555.0	0.0	0.0	0.0	0.0	0.0	448.0	0.0	2458.0	0.0	0.0	0.0	0.0	208.0	0.0	498.0	0.0	0.0	0.0	0.0	214.0	0.0	0.0	2783.0	1482.0	0.0	1422.0	0.0	0.0	1871.0	0.0	0.0	0.0	0.0	1616.0	0.0	0.0	0.0
"Tistrella"	183.0	0.0	0.0	0.0	450.0	0.0	258.0	196.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	347.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	824.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	503.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	495.0	295.0	0.0	278.0	0.0	0.0	453.0	0.0	0.0	0.0	0.0	354.0	0.0	0.0	0.0
"Enhydrobacter"	2195.0	0.0	0.0	0.0	3016.0	0.0	1931.0	642.0	0.0	0.0	0.0	177.0	0.0	0.0	0.0	0.0	0.0	0.0	1950.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5292.0	0.0	0.0	0.0	0.0	0.0	177.0	0.0	1821.0	0.0	0.0	0.0	0.0	0.0	0.0	2286.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2263.0	1134.0	0.0	2023.0	0.0	0.0	995.0	0.0	0.0	0.0	0.0	1513.0	0.0	0.0	0.0
"Reyranella"	2372.0	0.0	0.0	0.0	4917.0	0.0	2900.0	669.0	0.0	0.0	0.0	225.0	0.0	0.0	9970.0	0.0	0.0	0.0	3050.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9246.0	0.0	0.0	0.0	0.0	0.0	6632.0	0.0	0.0	0.0	0.0	0.0	207.0	0.0	2644.0	0.0	0.0	10787.0	0.0	212.0	0.0	6503.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3151.0	1497.0	0.0	2889.0	0.0	0.0	978.0	0.0	0.0	0.0	0.0	2181.0	0.0	0.0	0.0
"Anaplasma"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2068.0	0.0	0.0	0.0	2016.0	1834.0	0.0	0.0	0.0	0.0	0.0	5516.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7756.0	0.0	0.0	0.0	2000.0	0.0	0.0	0.0	2592.0	0.0	0.0	0.0	0.0	1754.0	0.0	4578.0	0.0	2165.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Altererythrobacter"	284.0	0.0	0.0	0.0	0.0	0.0	382.0	999.0	0.0	0.0	0.0	217.0	0.0	0.0	0.0	1464.0	1431.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	652.0	0.0	0.0	0.0	0.0	0.0	306.0	0.0	298.0	1545.0	0.0	0.0	0.0	346.0	0.0	467.0	0.0	0.0	1330.0	0.0	0.0	0.0	603.0	556.0	253.0	0.0	404.0	0.0	0.0	440.0	0.0	0.0	0.0	0.0	383.0	0.0	0.0	0.0
"Croceicoccus"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	251.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	193.0	0.0	0.0	0.0
"Erythrobacter"	399.0	0.0	0.0	0.0	613.0	0.0	535.0	910.0	0.0	0.0	0.0	222.0	0.0	0.0	0.0	2372.0	2220.0	0.0	440.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	972.0	0.0	0.0	0.0	0.0	0.0	317.0	0.0	476.0	2392.0	0.0	0.0	0.0	357.0	0.0	582.0	0.0	0.0	2128.0	0.0	190.0	0.0	571.0	789.0	378.0	0.0	522.0	0.0	0.0	671.0	0.0	0.0	0.0	0.0	543.0	0.0	0.0	0.0
"Porphyrobacter"	372.0	0.0	0.0	0.0	519.0	0.0	496.0	672.0	0.0	0.0	0.0	192.0	0.0	0.0	0.0	1516.0	1327.0	0.0	400.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	908.0	0.0	0.0	0.0	0.0	0.0	231.0	0.0	447.0	1453.0	0.0	0.0	0.0	219.0	0.0	435.0	0.0	0.0	1322.0	0.0	0.0	0.0	431.0	721.0	373.0	0.0	480.0	0.0	0.0	553.0	0.0	0.0	0.0	0.0	568.0	0.0	0.0	0.0
"Blastomonas"	194.0	0.0	0.0	0.0	424.0	0.0	540.0	298.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1499.0	1397.0	0.0	295.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	722.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	257.0	1580.0	0.0	0.0	0.0	0.0	0.0	324.0	0.0	0.0	1326.0	0.0	0.0	0.0	0.0	542.0	284.0	0.0	402.0	0.0	0.0	442.0	0.0	0.0	0.0	0.0	371.0	0.0	0.0	0.0
"Citromicrobium"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	137.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Hephaestia"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	157.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Novosphingobium"	1026.0	0.0	0.0	0.0	1704.0	0.0	1435.0	1987.0	0.0	0.0	0.0	498.0	2684.0	0.0	2277.0	10276.0	9210.0	0.0	1297.0	0.0	0.0	0.0	211.0	0.0	0.0	0.0	2036.0	0.0	0.0	0.0	0.0	0.0	3131.0	0.0	0.0	0.0	0.0	202.0	692.0	0.0	1279.0	10281.0	0.0	2408.0	0.0	647.0	0.0	1250.0	0.0	0.0	8865.0	0.0	354.0	0.0	1150.0	2152.0	1050.0	0.0	1575.0	0.0	0.0	1860.0	0.0	0.0	0.0	0.0	1550.0	0.0	0.0	0.0
"Rhizorhabdus"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	138.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	221.0	0.0	0.0	0.0
"Sphingobium"	1051.0	0.0	0.0	0.0	1837.0	0.0	2012.0	1430.0	0.0	0.0	0.0	559.0	9427.0	0.0	4010.0	15202.0	13175.0	0.0	1377.0	0.0	0.0	0.0	247.0	0.0	0.0	0.0	3551.0	0.0	0.0	0.0	0.0	0.0	3055.0	0.0	0.0	0.0	0.0	211.0	741.0	0.0	1518.0	14879.0	1593.0	3843.0	0.0	674.0	0.0	1695.0	0.0	0.0	12677.0	0.0	373.0	0.0	1173.0	2314.0	1295.0	0.0	1908.0	0.0	0.0	1970.0	0.0	0.0	0.0	0.0	1755.0	0.0	0.0	2773.0
"Sphingomonas"	3891.0	0.0	0.0	0.0	8526.0	0.0	10604.0	5688.0	0.0	0.0	0.0	2474.0	54495.0	0.0	9139.0	48465.0	43203.0	0.0	6426.0	0.0	0.0	0.0	993.0	0.0	0.0	0.0	8138.0	0.0	0.0	0.0	0.0	0.0	14048.0	0.0	0.0	0.0	0.0	781.0	2549.0	0.0	7197.0	47787.0	0.0	9596.0	0.0	2466.0	0.0	7456.0	0.0	0.0	41865.0	0.0	1565.0	0.0	4731.0	10461.0	6048.0	0.0	10144.0	7943.0	0.0	10691.0	0.0	0.0	0.0	0.0	9467.0	0.0	0.0	10942.0
"Sphingopyxis"	1109.0	0.0	0.0	0.0	1938.0	0.0	2056.0	1396.0	0.0	0.0	0.0	510.0	2155.0	0.0	2238.0	6319.0	5592.0	0.0	1478.0	0.0	0.0	0.0	882.0	0.0	0.0	0.0	2069.0	0.0	0.0	0.0	0.0	0.0	3267.0	0.0	0.0	0.0	0.0	320.0	18929.0	0.0	1441.0	6222.0	0.0	2446.0	0.0	1189.0	0.0	43128.0	0.0	0.0	5420.0	0.0	527.0	0.0	7762.0	2183.0	1185.0	0.0	1776.0	0.0	0.0	2303.0	0.0	0.0	0.0	0.0	1952.0	0.0	0.0	0.0
"Sphingosinicella"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	120.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	259.0	0.0	0.0	0.0	0.0	193.0	0.0	0.0	0.0
"Candidatus Accumulibacter"	426.0	0.0	0.0	0.0	0.0	0.0	0.0	276.0	0.0	0.0	0.0	296.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	181.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	220.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	480.0	0.0	0.0	0.0	0.0	0.0	285.0	0.0	0.0	0.0	0.0	312.0	0.0	0.0	0.0
"Achromobacter"	3426.0	0.0	0.0	0.0	3854.0	0.0	2987.0	2418.0	0.0	0.0	0.0	2331.0	33551.0	0.0	1652.0	3291.0	3100.0	0.0	2928.0	0.0	0.0	0.0	808.0	0.0	0.0	0.0	1465.0	0.0	0.0	0.0	0.0	0.0	7366.0	0.0	0.0	0.0	0.0	639.0	2303.0	0.0	3143.0	3238.0	0.0	1803.0	0.0	1298.0	0.0	4506.0	0.0	0.0	2701.0	0.0	1230.0	0.0	2088.0	6791.0	2596.0	0.0	2881.0	0.0	0.0	3748.0	0.0	0.0	0.0	0.0	3789.0	0.0	0.0	1865.0
"Advenella"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	126.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1915.0	0.0	0.0	0.0	0.0	0.0	2934.0	0.0	0.0	0.0	0.0	0.0	0.0	218.0	0.0	487.0	0.0	0.0	0.0	0.0	0.0	0.0	399.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Alcaligenes"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	125.0	0.0	0.0	0.0	155.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	160.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	249.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	308.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23380.0
"Azohydromonas"	418.0	0.0	0.0	0.0	444.0	0.0	326.0	310.0	0.0	0.0	0.0	243.0	0.0	0.0	0.0	2173.0	1916.0	0.0	313.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	827.0	0.0	0.0	0.0	0.0	0.0	288.0	0.0	367.0	2046.0	0.0	0.0	0.0	0.0	0.0	779.0	0.0	0.0	1797.0	0.0	0.0	0.0	0.0	916.0	353.0	0.0	372.0	0.0	0.0	469.0	0.0	0.0	0.0	0.0	465.0	0.0	0.0	0.0
"Bordetella"	3794.0	0.0	0.0	0.0	3863.0	0.0	3199.0	2719.0	0.0	2310.0	0.0	2608.0	0.0	0.0	0.0	1643.0	1422.0	0.0	2766.0	0.0	0.0	0.0	805.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6870.0	0.0	0.0	0.0	0.0	697.0	2443.0	0.0	3024.0	1672.0	0.0	0.0	0.0	1235.0	0.0	3974.0	0.0	0.0	1476.0	0.0	1367.0	0.0	1960.0	6825.0	2648.0	0.0	2562.0	0.0	0.0	3732.0	0.0	0.0	0.0	0.0	3532.0	0.0	0.0	2765.0
"Candidimonas"	141.0	0.0	0.0	0.0	0.0	0.0	0.0	611.0	0.0	0.0	0.0	185.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	230.0	0.0	0.0	0.0	0.0	0.0	0.0	649.0	0.0	254.0	0.0	0.0	0.0	0.0	0.0	0.0	588.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Castellaniella"	297.0	0.0	0.0	0.0	0.0	0.0	0.0	149.0	0.0	0.0	0.0	187.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	590.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	266.0	0.0	0.0	0.0	0.0	207.0	0.0	0.0	0.0
"Derxia"	445.0	0.0	0.0	0.0	0.0	0.0	342.0	223.0	0.0	0.0	0.0	291.0	0.0	0.0	0.0	0.0	0.0	0.0	292.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	685.0	0.0	0.0	0.0	0.0	0.0	195.0	0.0	275.0	0.0	0.0	0.0	0.0	0.0	0.0	343.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	745.0	325.0	0.0	272.0	0.0	0.0	443.0	0.0	0.0	0.0	0.0	419.0	0.0	0.0	0.0
"Eoetvoesia"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	176.0	0.0	0.0	0.0	117.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	155.0	0.0	0.0	0.0	0.0	0.0	0.0	248.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Orrella"	188.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Pusillimonas"	219.0	0.0	0.0	0.0	0.0	0.0	0.0	371.0	0.0	0.0	0.0	264.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	175.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	763.0	0.0	0.0	0.0	0.0	0.0	330.0	0.0	0.0	0.0	0.0	0.0	0.0	526.0	0.0	340.0	0.0	0.0	0.0	0.0	0.0	0.0	673.0	475.0	0.0	0.0	0.0	0.0	0.0	268.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Burkholderia"	9621.0	0.0	0.0	0.0	14073.0	0.0	11528.0	7508.0	0.0	0.0	0.0	6723.0	1549.0	0.0	0.0	6058.0	5365.0	0.0	11142.0	0.0	0.0	0.0	1891.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25839.0	0.0	0.0	0.0	0.0	1530.0	5755.0	0.0	10058.0	6071.0	0.0	0.0	0.0	2520.0	0.0	9116.0	0.0	0.0	5298.0	0.0	3122.0	0.0	3701.0	21751.0	10717.0	0.0	10469.0	1867.0	0.0	15226.0	0.0	0.0	0.0	0.0	14233.0	0.0	0.0	5264.0
"Chitinimonas"	953.0	0.0	0.0	0.0	671.0	0.0	518.0	380.0	0.0	0.0	0.0	466.0	0.0	0.0	0.0	0.0	0.0	0.0	527.0	0.0	0.0	0.0	138.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1160.0	0.0	0.0	0.0	0.0	0.0	323.0	0.0	359.0	0.0	0.0	0.0	0.0	0.0	0.0	497.0	0.0	0.0	0.0	0.0	247.0	0.0	0.0	1187.0	503.0	0.0	429.0	0.0	0.0	847.0	0.0	0.0	0.0	0.0	826.0	0.0	0.0	0.0
"Cupriavidus"	5043.0	0.0	0.0	0.0	5573.0	0.0	3805.0	2995.0	0.0	0.0	0.0	3456.0	0.0	0.0	0.0	3020.0	2683.0	0.0	3628.0	0.0	0.0	0.0	859.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8681.0	0.0	0.0	0.0	0.0	835.0	2807.0	0.0	3689.0	2927.0	0.0	0.0	0.0	1095.0	0.0	6931.0	0.0	0.0	2676.0	0.0	1583.0	0.0	2085.0	8517.0	3804.0	0.0	3497.0	0.0	0.0	5103.0	0.0	0.0	0.0	0.0	4849.0	0.0	0.0	0.0
