#OTU ID	EXB037.A2901	EXB037.A3001	EXB037.A3101	EXB037.A3201	EXB037.A3301	EXB037.A3401	HCLVMBCX2-3505-13-00-01_S13	HCLVMBCX2-3505-19-00-01_S19	HCLVMBCX2-3505-32-00-01_S32	LIB030.A0112	LIB030.A0113	LIB030.A0114	LIB030.A0115
Rubellimicrobium thermophilum	0	0	0	5	0	0	0	0	0	0	0	0	0
Rubritepida flocculans	0	3	10	0	0	0	0	0	0	0	0	0	0
Rubrivivax gelatinosus	6	15	13	8	16	0	0	44	6	12	0	9	11
Rudaea cellulosilytica	0	12	0	0	9	6	0	0	10	0	0	0	0
Rufibacter sp. DG31D	0	0	0	0	0	0	0	0	0	0	0	0	10
Rugamonas rubra	0	0	23	30	0	0	0	18	15	0	0	0	0
Runella slithyformis	11	26	0	0	13	29	0	0	0	0	0	0	0
Saccharomonospora glauca	0	0	0	0	0	6	0	0	0	0	0	0	0
Saccharopolyspora erythraea	0	0	0	0	10	0	0	0	0	0	0	0	0
Saccharopolyspora flava	0	6	0	12	12	0	0	0	0	0	0	0	0
Saccharopolyspora shandongensis	0	0	0	0	9	0	0	0	0	0	0	0	0
Saccharopolyspora spinosa	0	0	0	0	8	0	0	0	0	0	0	0	0
Salinibacter ruber	0	0	0	0	0	0	0	0	0	0	5	0	0
Salinibacterium xinjiangense	0	0	0	0	0	0	0	0	0	0	0	0	6
Salinicoccus qingdaonensis	0	20	0	0	0	0	0	0	0	0	0	0	0
Salinicola acroporae	0	0	0	0	0	0	0	0	0	0	8	0	0
Salinicola lusitanus	0	0	0	0	0	0	0	0	0	0	7	0	0
Salinicola peritrichatus	9	0	0	0	0	0	0	0	0	0	40	0	12
Salinicola salarius	0	0	0	0	0	0	0	0	0	0	10	0	0
Salinicola sp. CPA62	0	0	0	0	0	0	0	0	0	0	8	0	0
Salinicola sp. CR45	0	0	0	0	0	0	0	0	0	0	18	0	0
Salinicola sp. CR57	0	0	0	0	0	0	0	0	0	0	16	0	0
Salinicola tamaricis	0	0	0	0	0	0	0	0	0	0	14	0	0
Salinispora pacifica	0	0	0	0	0	0	0	0	0	0	0	0	6
Salmonella enterica	113	49	80	114	62	99	0	39	31	318	261	346	255
Sandaracinus amylolyticus	0	0	0	0	0	0	0	0	7	9	0	0	0
Sanguibacter keddieii	0	0	0	0	0	0	0	0	0	15	0	0	0
Sanguibacter marinus	0	31	0	28	0	0	0	0	0	0	0	0	0
Scardovia wiggsiae	0	17	0	0	0	0	0	0	0	0	0	0	0
Schaalia cardiffensis	0	0	0	0	0	0	30	0	0	0	0	0	3
Schaalia georgiae	0	0	0	0	0	0	120	0	0	0	0	0	0
Schaalia odontolytica	20	0	0	11	8	0	5	20	0	0	0	0	0
Schlegelella thermodepolymerans	0	0	14	4	13	0	0	0	21	5	0	0	16
Schlesneria paludicola	0	0	0	0	0	0	0	0	0	0	0	5	0
Scytonema hofmannii	0	0	0	72	0	0	0	0	0	0	0	0	0
Sediminibacterium ginsengisoli	0	6	0	0	0	0	0	0	0	0	0	0	0
Sediminibacterium salmoneum	0	11	0	0	16	2	0	22	0	0	0	6	0
Sediminibacterium sp. C3	10	18	0	0	10	11	0	0	0	0	12	15	0
Segetibacter koreensis	0	13	0	0	0	0	0	0	0	5	0	0	0
Selenomonas infelix	0	0	8	0	0	0	13	0	0	0	0	0	0
Selenomonas noxia	0	0	34	0	0	0	41	0	0	0	0	0	0
Selenomonas sp. oral taxon 138	0	0	0	0	0	0	13	0	0	0	0	0	0
Selenomonas sp. oral taxon 892	0	0	0	0	0	0	17	0	0	0	0	0	0
Selenomonas sp. oral taxon 920	0	0	0	0	0	0	9	0	0	0	0	0	0
Selenomonas sputigena	0	0	18	0	0	0	3	0	0	0	0	0	0
Senegalimassilia anaerobia	0	0	0	0	0	0	0	0	0	0	11	0	0
Serinicoccus chungangensis	0	0	10	23	0	0	0	0	0	9	0	0	14
Serinicoccus hydrothermalis	0	0	0	4	0	0	0	0	0	0	0	0	12
Serinicoccus sp. CUA-874	0	0	0	0	0	0	0	0	0	0	0	0	7
Serpentinomonas mccroryi	0	0	0	11	0	0	0	0	0	0	0	0	0
Serpentinomonas raichei	0	0	0	0	0	0	0	0	0	0	0	4	0
Serratia liquefaciens	49	25	0	0	18	49	0	0	0	0	95	0	9
Serratia marcescens	0	0	0	0	0	18	0	0	0	9	0	0	0
Serratia sp. BW106	0	0	0	0	0	19	0	0	0	0	10	0	0
Shewanella decolorationis	21	0	0	61	0	0	0	1526	27	2211	1706	0	4233
Shewanella sp. FDAARGOS_354	0	16	0	0	0	0	0	0	0	0	0	0	0
Shewanella sp. ZOR0012	0	64	0	0	0	0	0	0	0	0	0	0	0
Shewanella xiamenensis	0	31	0	0	0	0	0	0	0	0	0	0	0
Shigella boydii	0	0	6	0	0	0	0	0	0	0	0	0	0
Shigella flexneri	0	0	0	0	0	0	0	0	0	17	5	9	0
Shinella sp. GWS1	18	0	0	0	15	0	0	0	0	0	0	0	0
Shinella sp. HZN7	769	442	0	8	583	0	0	0	0	3	0	0	0
Shinella sp. SUS2	11	10	0	0	8	0	0	0	0	0	0	0	0
Sideroxydans lithotrophicus	0	0	0	0	0	0	0	0	95	0	0	0	0
Silanimonas lenta	0	0	20	0	0	0	0	0	0	0	0	0	0
Silvibacterium bohemicum	0	0	0	0	0	0	0	0	14	0	0	0	0
Simplicispira metamorpha	0	0	13	8	5	0	0	22	0	11	9	15	12
Simplicispira suum	0	0	0	0	18	0	0	0	0	6	8	0	0
Singulisphaera acidiphila	13	7	0	0	0	9	0	0	0	0	0	8	0
Sinomonas atrocyanea	0	0	0	0	0	0	0	0	0	0	0	0	9
Sinorhizobium americanum	27	16	0	0	18	0	0	0	0	0	0	0	0
Sinorhizobium arboris	15	0	0	0	0	0	0	0	0	0	0	0	0
Sinorhizobium fredii	11	13	0	4	18	0	0	0	0	0	0	0	0
Sinorhizobium medicae	21	7	0	0	5	0	0	0	0	0	0	0	0
Sinorhizobium meliloti	225	63	12	10	44	5	0	10	9	39	8	17	56
Sinorhizobium saheli	3	0	0	0	0	0	0	0	0	0	0	4	0
Sinorhizobium sp. RAC02	309	200	0	0	251	0	0	0	0	0	0	0	0
Slackia exigua	0	0	0	0	0	0	17	0	0	0	50	13	5
Slackia heliotrinireducens	0	0	0	0	0	0	0	0	0	0	12	0	0
Slackia isoflavoniconvertens	0	0	0	0	0	0	0	0	0	0	8	0	0
Slackia piriformis	0	0	0	0	0	0	0	0	0	0	5	0	0
Solimonas aquatica	0	0	0	0	0	0	0	0	0	9	0	0	8
Solimonas variicoloris	0	0	0	0	0	0	0	0	0	6	0	0	0
Solirubrobacter pauli	0	15	0	9	0	0	0	0	0	11	0	0	0
Solirubrobacter soli	0	14	0	17	0	0	0	0	0	4	0	0	15
Solirubrobacter sp. URHD0082	0	0	0	32	0	0	0	0	9	0	0	0	0
Solirubrobacterales bacterium URHD0059	0	0	0	7	0	0	0	0	0	8	0	0	0
Solobacterium moorei	0	0	10	0	0	0	0	0	0	0	8	0	0
Sorangium cellulosum	13	20	14	19	16	7	0	13	58	12	0	0	9
Sphaerisporangium album	0	0	0	0	0	0	0	0	14	0	0	0	0
Sphaerotilus hippei	0	7	38	0	19	3	0	50	0	16	0	3	8
Sphaerotilus natans	9	10	37	6	24	0	0	41	7	11	8	0	7
Sphingobacterium detergens	0	0	0	0	0	0	0	0	0	0	9	0	0
Sphingobacterium sp. PM2-P1-29	0	0	0	0	0	0	0	0	0	0	6	0	0
Sphingobium baderi	0	4	0	0	0	0	0	0	0	0	5	0	0
Sphingobium cloacae	0	14	0	10	13	12	0	0	0	0	10	10	2
Sphingobium fuliginis	0	0	0	0	0	6	0	0	0	0	0	0	0
Sphingobium hydrophobicum	0	11	10	22	7	0	0	17	0	5	0	0	0
Sphingobium japonicum	15	0	0	8	8	0	0	0	0	10	58	0	0
Sphingobium sp. TCM1	0	32	0	13	12	9	0	0	0	0	0	0	0
Sphingobium sp. Z007	0	8	0	13	0	9	0	20	0	0	0	0	0
Sphingobium yanoikuyae	11	23	17	54	14	17	0	79	0	42	23	26	8
Sphingomonas aurantiaca	0	0	0	8	0	0	0	0	0	0	7	0	0
Sphingomonas echinoides	134	158	36	324	139	114	0	83	16	64	17	63	65
Sphingomonas faeni	0	0	0	6	0	0	0	0	0	6	0	0	0
Sphingomonas hengshuiensis	12	18	0	18	0	3	0	0	0	3	0	0	0
Sphingomonas jaspsi	0	0	0	15	0	0	0	14	0	15	10	0	0
Sphingomonas koreensis	28	19	0	15	21	17	0	123	0	0	0	0	0
Sphingomonas melonis	262	3457	11	43	1995	1592	0	37	0	12	0	10	23
Sphingomonas panacis	0	8	0	8	0	11	0	18	0	0	0	0	0
Sphingomonas phyllosphaerae	10	38	15	13	23	11	0	82	0	0	14	0	0
Sphingomonas sanxanigenens	0	15	0	15	11	12	0	0	0	0	0	0	0
Sphingomonas sp. Ant20	0	29	0	24	14	0	0	13	0	11	0	4	0
Sphingomonas sp. Cra20	0	7	0	0	0	0	0	0	0	0	0	0	0
Sphingomonas sp. FUKUSWIS1	0	0	0	0	0	8	0	0	0	6	0	0	0
Sphingomonas sp. IBVSS2	171	380	40	280	326	234	0	0	0	30	11	18	0
Sphingomonas sp. JS21-1	0	23	17	12	15	19	0	13	0	0	9	7	16
Sphingomonas sp. Leaf10	0	6	0	0	10	0	0	0	0	0	0	0	6
Sphingomonas sp. Leaf208	0	10	0	0	0	0	0	0	0	13	0	0	0
Sphingomonas sp. Leaf230	0	10	0	0	7	0	0	0	0	10	0	0	0
Sphingomonas sp. Leaf25	0	10	0	0	0	0	0	0	0	0	0	0	0
Sphingomonas sp. Leaf28	0	14	0	0	0	0	0	0	0	11	0	0	0
Sphingomonas sp. Leaf29	0	10	0	0	0	0	0	0	0	0	0	0	4
Sphingomonas sp. Leaf30	0	7	0	0	0	0	0	0	0	0	0	0	0
Sphingomonas sp. Leaf33	0	11	0	9	19	6	0	0	0	11	4	0	4
Sphingomonas sp. Leaf38	0	21	0	7	0	8	0	0	0	0	0	0	0
Sphingomonas sp. Leaf412	14	18	56	11	10	11	0	0	0	9	24	0	12
Sphingomonas sp. Leaf5	0	11	0	0	0	0	0	0	0	0	0	0	0
Sphingomonas sp. LK11	11	44	0	16	18	14	0	0	0	19	10	0	0
Sphingomonas sp. LM7	8	12	0	8	0	0	0	0	0	8	0	0	7
Sphingomonas sp. NFR15	0	24	0	14	12	2	0	0	0	0	6	0	0
Sphingomonas sp. NIC1	12	106	0	19	59	38	0	19	0	3	0	9	12
Sphingomonas sp. OV641	10	55	15	20	33	27	0	24	0	5	25	14	22
Sphingomonas sp. PAMC 26605	0	22	0	39	14	30	0	25	0	13	6	0	0
Sphingomonas sp. PAMC 26617	0	10	0	14	10	0	0	20	0	0	0	0	11
Sphingomonas sp. Root241	0	0	0	14	0	0	0	0	0	0	0	0	0
Sphingomonas sp. STIS6.2	0	0	0	0	0	0	0	0	0	19	0	0	0
Sphingomonas sp. TDK1	42	160	9	25	98	50	0	0	0	15	7	15	13
Sphingomonas sp. TZW2008	0	22	14	12	11	15	0	26	0	10	9	10	6
Sphingomonas sp. URHD0057	0	0	0	5	0	0	0	0	0	3	0	0	0
Sphingomonas sp. Y57	0	0	0	0	0	0	0	0	0	6	0	0	0
Sphingomonas taxi	22	90	7	30	63	35	0	10	0	4	7	9	20
Sphingomonas wittichii	0	0	0	0	7	10	0	0	0	0	0	0	0
Sphingopyxis alaskensis	0	9	0	0	0	0	0	0	0	0	0	0	0
Sphingopyxis bauzanensis	0	0	0	13	0	0	0	0	0	0	0	0	0
Sphingopyxis fribergensis	0	0	0	9	0	22	0	0	0	0	0	0	0
Sphingopyxis granuli	0	8	0	0	0	0	0	0	0	0	0	0	0
Sphingopyxis lindanitolerans	0	0	0	9	0	0	0	0	0	0	0	6	0
Sphingopyxis macrogoltabida	0	17	0	6	12	9	0	13	0	0	12	5	18
Sphingopyxis sp. 113P3	10	25	0	8	13	0	0	20	0	3	4	8	0
Sphingopyxis sp. QXT-31	0	0	0	0	0	0	0	0	0	13	0	0	0
Sphingopyxis sp. Root1497	0	0	0	0	0	9	0	0	0	0	0	0	0
Sphingopyxis terrae	0	0	0	0	0	0	0	0	0	2	0	0	11
Sphingosinicella microcystinivorans	0	0	0	0	0	0	0	0	0	0	10	0	14
Spiribacter curvatus	0	0	0	0	0	0	0	0	0	0	11	0	0
Spirosoma panaciterrae	0	10	0	0	20	0	0	0	0	0	0	0	0
Spirosoma radiotolerans	0	0	0	0	0	0	0	0	0	10	0	0	0
Sporichthya polymorpha	0	0	0	0	0	0	0	0	0	0	0	0	17
Sporocytophaga myxococcoides	0	0	7	0	0	0	0	0	0	0	0	11	0
Staphylococcus arlettae	0	11	0	0	0	9	0	0	0	0	0	0	0
Staphylococcus aureus	0	27	0	15	0	16	0	0	0	8	0	0	12
Staphylococcus auricularis	0	0	0	0	0	0	0	0	0	7	0	0	0
Staphylococcus capitis	0	13	0	23	0	0	0	0	0	0	0	5	0
Staphylococcus cohnii	0	313	0	10	16	192	0	0	0	7	0	0	11
Staphylococcus epidermidis	11	0	0	0	0	27	0	0	0	0	0	0	0
Staphylococcus equorum	0	0	0	0	0	0	0	0	0	3	0	0	0
Staphylococcus hominis	10	19	0	5	29	32	0	59	0	0	4	0	36
Staphylococcus massiliensis	0	0	0	0	0	12	0	0	0	0	0	0	0
Staphylococcus pettenkoferi	0	53	0	0	7	10	0	0	0	0	0	0	0
Staphylococcus saprophyticus	0	0	0	0	0	21	0	0	0	0	0	0	0
Staphylococcus sp. HMSC034G07	0	0	0	0	0	0	0	0	0	0	0	0	10
Staphylococcus succinus	39	0	0	0	0	0	0	0	0	0	0	0	0
Staphylococcus warneri	0	13	0	0	0	21	0	0	0	5	16	0	4
Stappia indica	0	0	0	10	0	0	0	0	0	0	0	0	0
Stappia stellulata	0	0	0	0	0	0	0	0	0	8	0	0	0
Starkeya novella	5	0	0	13	0	0	0	0	0	0	0	0	0
Stenotrophomonas acidaminiphila	23	17	0	0	20	9	0	58	0	0	24	0	0
Stenotrophomonas maltophilia	1259	805	6	11	1101	49	0	429	22	30	72	28	34
Stenotrophomonas pavanii	34	6	0	0	24	0	0	15	0	0	0	0	0
Stenotrophomonas rhizophila	0	0	0	15	0	9	0	14	0	7	8	0	0
Stenotrophomonas sp. CC120223-11	89	45	0	0	62	8	0	13	0	0	10	0	0
Stenotrophomonas sp. HMSC10F07	11	16	0	0	19	0	0	139	0	0	0	0	0
Stenotrophomonas sp. Leaf70	0	0	0	0	12	0	0	0	0	0	7	0	0
Stenotrophomonas sp. LM091	7	11	0	0	0	0	0	0	0	0	0	0	0
Stenotrophomonas sp. SKA14	24	27	0	0	23	0	0	22	0	0	0	0	0
Stenotrophomonas sp. WZN-1	223	136	0	0	160	0	0	0	0	0	0	11	0
Steroidobacter denitrificans	0	0	0	0	0	0	0	0	66	0	0	0	0
Stigmatella aurantiaca	0	0	0	0	0	0	0	0	21	0	0	0	0
Streptacidiphilus griseoplanus	0	0	0	0	0	0	0	0	0	5	7	13	6
Streptacidiphilus melanogenes	0	0	0	0	0	0	0	0	0	0	0	0	8
Streptacidiphilus neutrinimicus	0	0	0	0	0	0	0	0	0	0	0	0	5
Streptobacillus moniliformis	11	13	0	0	9	0	0	0	0	0	23	0	0
Streptococcus cristatus	0	0	12	0	0	0	29	0	0	3	0	0	0
Streptococcus gordonii	0	0	0	7	0	0	5	0	0	9	0	0	0
Streptococcus intermedius	0	0	0	0	0	0	0	0	0	0	4	0	0
Streptococcus mitis	8	12	0	0	0	0	0	0	0	0	0	0	0
Streptococcus oralis	7	17	20	0	37	0	1	0	0	0	8	0	15
Streptococcus parasanguinis	0	0	0	0	8	0	0	0	0	0	0	0	0
Streptococcus pneumoniae	0	0	0	0	0	0	0	0	0	4	0	0	0
Streptococcus pseudopneumoniae	0	6	0	0	0	0	0	0	0	0	0	0	0
Streptococcus salivarius	0	0	0	0	0	0	0	0	0	0	0	0	10
Streptococcus sanguinis	16	0	11	0	22	0	265	123	29	0	0	0	9
Streptococcus sp. 2_1_36FAA	0	0	0	0	0	0	0	0	0	5	0	0	0
Streptococcus sp. DD04	0	0	0	0	0	0	52	0	0	0	0	0	0
Streptococcus sp. HMSC072D03	0	0	0	0	0	0	0	0	0	0	0	0	8
Streptococcus thermophilus	0	0	0	0	6	0	0	0	0	46	0	0	14
Streptomyces acidiscabies	7	0	0	10	0	25	0	0	0	24	13	33	22
Streptomyces aidingensis	0	0	0	0	0	0	0	0	0	0	0	0	14
Streptomyces albidoflavus	0	0	0	0	0	16	0	0	0	6	9	17	0
Streptomyces albulus	205	80	77	204	77	265	0	0	9	425	398	634	389
Streptomyces albus	0	0	0	0	0	0	0	0	0	22	9	25	16
Streptomyces alni	0	0	0	0	0	0	0	0	13	0	0	0	0
Streptomyces atratus	0	0	0	0	0	0	0	0	11	0	0	0	0
Streptomyces autolyticus	0	0	0	0	0	0	0	0	0	0	0	0	6
Streptomyces azureus	0	0	0	0	0	20	0	0	0	4	9	23	11
Streptomyces barkulensis	0	0	0	0	16	0	0	0	0	0	0	0	108
Streptomyces bottropensis	0	0	0	0	0	0	0	0	0	7	10	0	7
Streptomyces canus	0	0	0	0	0	0	0	0	8	0	0	0	0
Streptomyces carpinensis	0	0	0	14	0	0	0	0	0	8	13	11	9
Streptomyces clavuligerus	0	0	0	0	0	2	0	0	0	0	0	0	0
Streptomyces diastaticus	0	0	0	0	0	0	0	0	0	9	0	2	0
Streptomyces glaucescens	0	0	0	0	0	0	0	0	0	0	0	0	10
Streptomyces graminilatus	0	0	0	0	0	0	0	0	0	6	6	11	16
Streptomyces griseoflavus	0	0	0	0	0	8	0	0	0	0	0	0	0
Streptomyces griseorubens	0	0	0	0	0	7	0	0	0	23	6	9	13
Streptomyces guanduensis	0	0	0	0	0	0	0	0	0	5	0	0	0
Streptomyces hundungensis	0	0	0	0	0	0	0	0	0	0	0	0	4
Streptomyces kasugaensis	0	0	0	0	0	0	0	0	0	0	0	6	0
Streptomyces longwoodensis	0	0	0	0	0	0	0	0	0	0	0	0	6
Streptomyces mirabilis	0	0	0	0	0	0	0	0	10	0	0	0	0
Streptomyces niveus	0	0	0	0	0	0	0	0	0	0	0	0	4
Streptomyces noursei	0	0	0	0	0	0	0	0	0	0	0	6	0
Streptomyces peucetius	0	0	0	0	0	0	0	0	0	12	0	0	0
Streptomyces prasinopilosus	0	0	0	0	0	0	0	0	0	0	0	4	0
Streptomyces pristinaespiralis	0	0	0	0	0	7	0	0	0	5	0	0	0
Streptomyces rimosus	0	0	0	8	0	51	0	0	0	6	20	33	19
Streptomyces sp. 142MFCol3.1	0	0	0	0	0	0	0	0	0	0	0	0	10
Streptomyces sp. AcH 505	0	14	0	0	0	0	0	0	0	0	0	0	0
Streptomyces sp. CB02366	0	0	0	0	0	4	0	0	0	7	0	0	0
Streptomyces sp. CB02460	0	0	0	0	0	0	0	0	0	3	0	0	0
Streptomyces sp. CMB-StM0423	0	0	0	0	0	0	0	0	0	0	0	0	7
Streptomyces sp. CNT360	0	0	0	0	0	0	0	0	0	0	0	0	9
Streptomyces sp. E2N171	0	0	0	0	0	0	0	0	0	6	0	10	5
Streptomyces sp. E5N298	0	0	0	0	0	0	0	0	0	7	0	10	0
Streptomyces sp. E5N91	9	0	0	10	0	15	0	0	0	19	24	32	26
Streptomyces sp. JV178	275	123	123	289	127	377	0	0	17	608	507	790	517
Streptomyces sp. LaPpAH-199	0	0	0	4	0	12	0	0	0	19	19	20	16
Streptomyces sp. Mg1	0	0	0	0	0	13	0	0	0	0	6	15	0
Streptomyces sp. MP131-18	0	0	0	0	0	0	0	0	0	0	0	0	3
Streptomyces sp. NRRL F-6676	0	0	0	0	0	0	0	0	0	10	9	10	9
Streptomyces sp. RTd22	0	0	0	0	0	8	0	0	0	0	0	5	0
Streptomyces sp. SA15	0	0	0	11	0	15	0	0	0	17	15	23	16
Streptomyces sp. SBT349	0	0	0	0	0	0	0	0	0	6	0	14	0
Streptomyces sp. ScaeMP-e10	0	0	0	0	0	0	0	0	0	0	26	0	0
Streptomyces sp. SPB074	0	0	0	0	0	8	0	0	0	0	0	0	0
Streptomyces specialis	0	0	0	12	0	17	0	0	0	7	9	19	9
Streptomyces tateyamensis	27	10	12	20	10	52	0	0	0	53	50	70	48
Streptomyces thermoautotrophicus	0	0	0	0	0	0	0	0	0	0	0	0	3
Streptomyces venezuelae	0	0	0	0	0	0	0	0	0	18	19	11	0
Streptomyces viridosporus	0	0	0	0	0	0	0	0	0	0	0	7	0
Streptomyces yangpuensis	0	0	0	0	0	0	0	0	0	2	0	0	0
Streptomycetaceae bacterium MP113-05	0	0	0	0	0	0	0	0	0	0	0	0	14
Streptosporangium roseum	0	0	0	0	0	0	0	0	13	0	0	0	0
Streptosporangium subroseum	0	0	0	0	0	0	0	0	32	0	0	0	0
Sulfitobacter pseudonitzschiae	0	0	0	11	0	0	0	0	0	0	0	0	0
Sulfitobacter sp. DFL-14	0	0	0	4	0	0	0	0	0	0	0	0	0
Sulfuricaulis limicola	0	0	0	0	0	0	0	0	50	0	0	0	0
Sulfuricella denitrificans	0	0	0	0	0	0	0	0	12	0	0	0	0
Sulfuricella sp. T08	0	0	0	0	0	0	0	0	15	0	0	0	0
Sulfurifustis variabilis	0	0	0	0	0	0	0	0	17	0	0	0	12
Sulfurisoma sediminicola	0	0	0	0	0	0	0	0	7	0	0	0	0
Sulfuritalea hydrogenivorans	0	0	7	0	0	0	0	0	12	0	0	0	0
Sutterella wadsworthensis	0	0	0	0	0	0	0	12	0	0	0	0	0
Synechocystis sp. PCC 7509	0	0	7	0	0	0	0	0	0	0	0	0	0
Syntrophobacter fumaroxidans	0	0	0	0	0	0	0	0	9	0	0	0	0
Syntrophus aciditrophicus	0	0	0	0	0	0	0	0	14	0	0	0	0
Syntrophus gentianae	0	0	0	0	0	0	0	0	15	0	0	0	0
Tannerella forsythia	16	0	7	0	12	0	278	0	0	9	246	99	0
Tannerella sp. oral taxon HOT-286	0	0	118	0	0	0	175	0	0	0	0	0	9
Tardiphaga sp. OK245	13	16	0	10	7	0	0	0	0	0	0	0	0
Telmatospirillum siberiense	0	0	0	0	0	0	0	0	17	0	0	0	0
Tenacibaculum jejuense	0	0	0	0	0	0	0	0	0	0	0	12	0
Tenacibaculum mesophilum	0	0	0	0	0	0	0	0	0	5	0	0	0
Tepidimonas taiwanensis	27	14	10	0	29	0	0	0	0	0	13	0	0
Tepidiphilus thermophilus	31	8	10	0	0	0	0	0	0	5	0	9	0
Terracidiphilus gabretensis	0	0	0	0	0	0	0	0	5	0	0	0	0
Terracoccus sp. 273MFTsu3.1	0	0	0	0	0	0	0	0	0	0	0	0	5
Terriglobus roseus	0	0	0	0	0	0	0	0	11	0	0	10	0
Tessaracoccus aquimaris	0	0	0	0	0	0	5	0	0	0	0	0	0
Tessaracoccus flavescens	0	0	0	0	0	0	2	0	0	0	0	0	0
Tessaracoccus flavus	0	0	14	2	0	0	5	0	0	0	0	0	0
Tessaracoccus sp. T2.5-30	0	0	6	0	0	17	3	0	0	0	0	0	0
Tetrasphaera australiensis	0	0	0	7	0	8	0	0	0	2	0	0	8
Tetrasphaera elongata	0	0	0	0	0	0	0	0	0	0	0	0	9
Tetrasphaera japonica	0	0	0	0	0	10	0	0	0	0	0	0	8
Tetrasphaera sp. Soil756	0	0	0	8	0	0	0	15	0	8	0	0	11
Thauera chlorobenzoica	0	0	0	0	0	0	0	8	0	0	0	0	0
Thauera sp. K11	0	0	0	0	0	0	0	0	0	10	0	0	0
Thauera sp. MZ1T	0	0	10	6	0	0	0	0	0	0	0	0	0
Thermoactinospora rubra	0	0	0	0	0	0	0	0	9	0	0	0	0
Thermomonas fusca	0	0	0	0	0	0	0	21	0	0	14	0	0
Thermomonas haemolytica	0	0	0	5	0	0	0	0	0	0	6	0	0
Thermomonas hydrothermalis	0	0	0	3	0	0	0	0	0	0	7	8	0
Thermomonospora curvata	0	0	0	0	0	0	0	0	19	0	0	0	0
Thermoplasmatales archaeon BRNA1	0	0	0	0	0	0	0	0	0	0	13	0	0
Thermus brockianus	0	0	0	0	0	0	0	0	0	0	35	10	0
Thermus scotoductus	0	15	0	0	13	0	0	0	0	0	0	0	0
Thermus thermophilus	0	0	0	0	0	0	0	0	0	0	14	0	0
Thioalkalivibrio versutus	0	0	0	0	0	0	0	0	0	0	0	0	4
Thiobacillus denitrificans	0	0	0	0	0	0	0	0	53	0	0	0	5
Thiobacillus thioparus	0	0	0	0	0	0	0	0	849	0	0	0	0
Thioclava dalianensis	0	0	0	6	0	0	0	0	0	0	0	0	0
Thiohalobacter thiocyanaticus	0	0	0	0	0	0	0	0	0	0	0	0	5
Thiomonas intermedia	5	14	0	0	0	0	0	0	0	0	0	0	0
Thiomonas sp. FB-6	0	0	0	0	0	0	0	0	0	6	5	0	0
Thiomonas sp. X19	0	6	0	0	7	0	0	0	0	0	0	0	0
Tistlia consotensis	0	0	0	8	0	0	0	0	16	3	0	0	0
Treponema denticola	0	0	0	0	0	0	18	0	0	0	17	20	0
Treponema lecithinolyticum	0	0	0	0	0	0	0	0	0	0	11	0	0
Treponema maltophilum	0	0	0	0	0	0	45	0	0	0	67	13	7
Treponema medium	0	0	5	0	0	0	0	0	0	0	0	0	0
Treponema primitia	0	0	0	0	0	0	0	0	0	12	6	11	10
Treponema socranskii	0	0	10	0	0	0	39	0	0	0	69	8	6
Treponema sp. OMZ 838	0	0	0	0	0	0	3	0	0	0	0	0	0
Trinickia caryophylli	0	0	11	0	0	0	0	0	0	0	0	0	11
Trinickia symbiotica	0	0	0	0	0	0	0	0	0	0	0	0	13
Tropicimonas isoalkanivorans	0	0	0	11	0	0	0	0	0	0	0	0	0
Turicibacter sanguinis	0	0	0	0	0	0	0	0	0	8	0	0	0
Umezawaea tangerina	0	0	0	0	0	0	0	0	11	0	0	0	0
Undibacterium pigrum	14	0	137	45	0	0	0	37	0	29	15	43	0
Varibaculum cambriense	24	0	0	0	0	0	0	0	0	0	0	0	0
Variibacter gotjawalensis	0	0	0	5	0	0	0	0	0	0	0	0	0
Variovorax boronicumulans	18	16	0	0	8	7	0	0	0	7	0	0	0
Variovorax paradoxus	21	56	23	11	69	17	0	99	21	33	0	12	23
Variovorax sp. 770b2	7	15	0	0	23	0	0	11	0	3	5	0	8
Variovorax sp. CF079	8	7	0	10	13	0	0	0	6	11	0	0	0
Variovorax sp. EL159	13	49	0	0	10	0	0	0	0	0	0	0	0
Variovorax sp. HW608	0	7	0	0	21	0	0	22	0	8	0	0	0
Variovorax sp. OK605	0	4	0	0	11	18	0	14	0	0	0	4	0
Variovorax sp. PAMC 28711	0	0	0	0	0	0	0	20	0	7	0	0	0
Variovorax sp. PMC12	0	15	0	0	12	0	0	0	0	0	0	0	0
Variovorax sp. Root318D1	0	0	0	0	13	0	0	0	0	7	0	0	0
Variovorax sp. Root473	9	5	0	0	14	0	0	0	0	15	6	0	6
Variovorax sp. URHB0020	0	0	0	0	0	0	0	0	0	7	0	0	0
Variovorax sp. WDL1	18	10	0	0	13	0	0	19	10	15	0	0	13
Variovorax sp. YR266	0	9	0	0	9	6	0	0	0	5	10	0	0
Variovorax sp. YR750	0	12	0	0	9	9	0	0	0	0	0	0	0
Veillonella dispar	0	0	0	0	0	0	0	0	0	0	8	0	0
Veillonella montpellierensis	0	0	0	0	0	0	0	0	0	35	0	0	0
Veillonella parvula	0	0	19	0	0	0	0	0	0	0	0	0	0
Verminephrobacter eiseniae	0	0	0	0	0	0	0	13	0	0	0	0	0
Verrucomicrobia bacterium	0	0	0	9	0	0	0	0	0	0	0	0	0
Verrucomicrobium spinosum	0	0	0	0	0	0	0	0	0	7	0	0	0
